ring_id,accounts,transactions,density,average_connections,suspicion_score
45544,8,7,0.25,1.75,17.6
22275,8,7,0.25,1.75,17.6
22278,8,7,0.25,1.75,17.6
5538,8,7,0.25,1.75,17.6
27721,8,7,0.25,1.75,17.6
27733,8,7,0.25,1.75,17.6
5990,8,7,0.25,1.75,17.6
22392,8,7,0.25,1.75,17.6
22414,8,7,0.25,1.75,17.6
30563,8,7,0.25,1.75,17.6
30581,8,7,0.25,1.75,17.6
30587,8,7,0.25,1.75,17.6
17689,8,7,0.25,1.75,17.6
45634,8,7,0.25,1.75,17.6
45705,8,7,0.25,1.75,17.6
53375,8,7,0.25,1.75,17.6
34290,8,7,0.25,1.75,17.6
34303,8,7,0.25,1.75,17.6
34356,8,7,0.25,1.75,17.6
27687,8,7,0.25,1.75,17.6
27688,8,7,0.25,1.75,17.6
34570,8,7,0.25,1.75,17.6
53429,8,7,0.25,1.75,17.6
57378,8,7,0.25,1.75,17.6
19252,8,7,0.25,1.75,17.6
34707,8,7,0.25,1.75,17.6
27839,8,7,0.25,1.75,17.6
20911,8,7,0.25,1.75,17.6
51857,8,7,0.25,1.75,17.6
44617,8,7,0.25,1.75,17.6
44690,8,7,0.25,1.75,17.6
61942,8,7,0.25,1.75,17.6
34380,8,7,0.25,1.75,17.6
45795,8,7,0.25,1.75,17.6
45574,8,7,0.25,1.75,17.6
20944,8,7,0.25,1.75,17.6
51685,8,7,0.25,1.75,17.6
22179,8,7,0.25,1.75,17.6
34770,8,7,0.25,1.75,17.6
22490,8,7,0.25,1.75,17.6
22508,8,7,0.25,1.75,17.6
22509,8,7,0.25,1.75,17.6
44460,8,7,0.25,1.75,17.6
6073,8,7,0.25,1.75,17.6
27801,8,7,0.25,1.75,17.6
27814,8,7,0.25,1.75,17.6
27824,8,7,0.25,1.75,17.6
22185,8,7,0.25,1.75,17.6
22222,8,7,0.25,1.75,17.6
45952,8,7,0.25,1.75,17.6
27596,8,7,0.25,1.75,17.6
5213,8,7,0.25,1.75,17.6
5222,8,7,0.25,1.75,17.6
5229,8,7,0.25,1.75,17.6
30445,8,7,0.25,1.75,17.6
44313,8,7,0.25,1.75,17.6
62078,8,7,0.25,1.75,17.6
30538,8,7,0.25,1.75,17.6
25350,8,7,0.25,1.75,17.6
25351,8,7,0.25,1.75,17.6
34708,8,7,0.25,1.75,17.6
34709,8,7,0.25,1.75,17.6
34716,8,7,0.25,1.75,17.6
10066,8,7,0.25,1.75,17.6
10116,8,7,0.25,1.75,17.6
57306,8,7,0.25,1.75,17.6
53461,8,7,0.25,1.75,17.6
22561,8,7,0.25,1.75,17.6
44016,8,7,0.25,1.75,17.6
44198,8,7,0.25,1.75,17.6
34871,8,7,0.25,1.75,17.6
34937,8,7,0.25,1.75,17.6
20401,8,7,0.25,1.75,17.6
46015,8,7,0.25,1.75,17.6
46031,8,7,0.25,1.75,17.6
46041,8,7,0.25,1.75,17.6
46043,8,7,0.25,1.75,17.6
46262,8,7,0.25,1.75,17.6
61485,8,7,0.25,1.75,17.6
25327,8,7,0.25,1.75,17.6
25336,8,7,0.25,1.75,17.6
25337,8,7,0.25,1.75,17.6
25343,8,7,0.25,1.75,17.6
30486,8,7,0.25,1.75,17.6
13382,8,7,0.25,1.75,17.6
13483,8,7,0.25,1.75,17.6
34973,8,7,0.25,1.75,17.6
44105,8,7,0.25,1.75,17.6
17357,8,7,0.25,1.75,17.6
22512,8,7,0.25,1.75,17.6
19571,8,7,0.25,1.75,17.6
10139,8,7,0.25,1.75,17.6
24632,8,7,0.25,1.75,17.6
24638,8,7,0.25,1.75,17.6
34200,8,7,0.25,1.75,17.6
17832,8,7,0.25,1.75,17.6
17850,8,7,0.25,1.75,17.6
17870,8,7,0.25,1.75,17.6
46307,8,7,0.25,1.75,17.6
46119,8,7,0.25,1.75,17.6
9813,8,7,0.25,1.75,17.6
24548,8,7,0.25,1.75,17.6
24572,8,7,0.25,1.75,17.6
67597,8,7,0.25,1.75,17.6
67709,8,7,0.25,1.75,17.6
6491,8,7,0.25,1.75,17.6
52035,8,7,0.25,1.75,17.6
52044,8,7,0.25,1.75,17.6
52063,8,7,0.25,1.75,17.6
46333,8,7,0.25,1.75,17.6
46373,8,7,0.25,1.75,17.6
46466,8,7,0.25,1.75,17.6
5288,8,7,0.25,1.75,17.6
30739,8,7,0.25,1.75,17.6
10202,8,7,0.25,1.75,17.6
43878,8,7,0.25,1.75,17.6
43927,8,7,0.25,1.75,17.6
43941,8,7,0.25,1.75,17.6
20448,8,7,0.25,1.75,17.6
20455,8,7,0.25,1.75,17.6
34015,8,7,0.25,1.75,17.6
13033,8,7,0.25,1.75,17.6
27540,8,7,0.25,1.75,17.6
51710,8,7,0.25,1.75,17.6
20915,8,7,0.25,1.75,17.6
61466,8,7,0.25,1.75,17.6
46467,8,7,0.25,1.75,17.6
46469,8,7,0.25,1.75,17.6
35075,8,7,0.25,1.75,17.6
35076,8,7,0.25,1.75,17.6
35085,8,7,0.25,1.75,17.6
35107,8,7,0.25,1.75,17.6
6448,8,7,0.25,1.75,17.6
80934,8,7,0.25,1.75,17.6
22601,8,7,0.25,1.75,17.6
22604,8,7,0.25,1.75,17.6
22624,8,7,0.25,1.75,17.6
43703,8,7,0.25,1.75,17.6
43709,8,7,0.25,1.75,17.6
43783,8,7,0.25,1.75,17.6
43796,8,7,0.25,1.75,17.6
46545,8,7,0.25,1.75,17.6
46598,8,7,0.25,1.75,17.6
46607,8,7,0.25,1.75,17.6
22142,8,7,0.25,1.75,17.6
22156,8,7,0.25,1.75,17.6
5078,8,7,0.25,1.75,17.6
12876,8,7,0.25,1.75,17.6
12989,8,7,0.25,1.75,17.6
12994,8,7,0.25,1.75,17.6
62354,8,7,0.25,1.75,17.6
27937,8,7,0.25,1.75,17.6
27946,8,7,0.25,1.75,17.6
9846,8,7,0.25,1.75,17.6
30418,8,7,0.25,1.75,17.6
26134,8,7,0.25,1.75,17.6
27490,8,7,0.25,1.75,17.6
61460,8,7,0.25,1.75,17.6
17958,8,7,0.25,1.75,17.6
46768,8,7,0.25,1.75,17.6
13520,8,7,0.25,1.75,17.6
43444,8,7,0.25,1.75,17.6
43492,8,7,0.25,1.75,17.6
43496,8,7,0.25,1.75,17.6
43605,8,7,0.25,1.75,17.6
35037,8,7,0.25,1.75,17.6
13543,8,7,0.25,1.75,17.6
35155,8,7,0.25,1.75,17.6
35167,8,7,0.25,1.75,17.6
46949,8,7,0.25,1.75,17.6
46630,8,7,0.25,1.75,17.6
30829,8,7,0.25,1.75,17.6
12900,8,7,0.25,1.75,17.6
12916,8,7,0.25,1.75,17.6
68687,8,7,0.25,1.75,17.6
27959,8,7,0.25,1.75,17.6
6478,8,7,0.25,1.75,17.6
43240,8,7,0.25,1.75,17.6
25426,8,7,0.25,1.75,17.6
75023,8,7,0.25,1.75,17.6
30335,8,7,0.25,1.75,17.6
24485,8,7,0.25,1.75,17.6
24507,8,7,0.25,1.75,17.6
67540,8,7,0.25,1.75,17.6
67545,8,7,0.25,1.75,17.6
51673,8,7,0.25,1.75,17.6
55279,8,7,0.25,1.75,17.6
19823,8,7,0.25,1.75,17.6
53528,8,7,0.25,1.75,17.6
19335,8,7,0.25,1.75,17.6
19356,8,7,0.25,1.75,17.6
10226,8,7,0.25,1.75,17.6
10235,8,7,0.25,1.75,17.6
13639,8,7,0.25,1.75,17.6
35302,8,7,0.25,1.75,17.6
6789,8,7,0.25,1.75,17.6
20828,8,7,0.25,1.75,17.6
20830,8,7,0.25,1.75,17.6
20839,8,7,0.25,1.75,17.6
58054,8,7,0.25,1.75,17.6
25963,8,7,0.25,1.75,17.6
30281,8,7,0.25,1.75,17.6
43134,8,7,0.25,1.75,17.6
43172,8,7,0.25,1.75,17.6
27975,8,7,0.25,1.75,17.6
35226,8,7,0.25,1.75,17.6
19860,8,7,0.25,1.75,17.6
19870,8,7,0.25,1.75,17.6
55083,8,7,0.25,1.75,17.6
61210,8,7,0.25,1.75,17.6
61267,8,7,0.25,1.75,17.6
10476,8,7,0.25,1.75,17.6
30948,8,7,0.25,1.75,17.6
24734,8,7,0.25,1.75,17.6
68816,8,7,0.25,1.75,17.6
68849,8,7,0.25,1.75,17.6
68873,8,7,0.25,1.75,17.6
61158,8,7,0.25,1.75,17.6
47057,8,7,0.25,1.75,17.6
47116,8,7,0.25,1.75,17.6
47296,8,7,0.25,1.75,17.6
47383,8,7,0.25,1.75,17.6
22013,8,7,0.25,1.75,17.6
61083,8,7,0.25,1.75,17.6
57434,8,7,0.25,1.75,17.6
54344,8,7,0.25,1.75,17.6
42855,8,7,0.25,1.75,17.6
42943,8,7,0.25,1.75,17.6
16956,8,7,0.25,1.75,17.6
17047,8,7,0.25,1.75,17.6
43089,8,7,0.25,1.75,17.6
55027,8,7,0.25,1.75,17.6
56336,8,7,0.25,1.75,17.6
56375,8,7,0.25,1.75,17.6
19510,8,7,0.25,1.75,17.6
42778,8,7,0.25,1.75,17.6
42815,8,7,0.25,1.75,17.6
42674,8,7,0.25,1.75,17.6
42848,8,7,0.25,1.75,17.6
53302,8,7,0.25,1.75,17.6
61109,8,7,0.25,1.75,17.6
27440,8,7,0.25,1.75,17.6
27445,8,7,0.25,1.75,17.6
69142,8,7,0.25,1.75,17.6
30945,8,7,0.25,1.75,17.6
10361,8,7,0.25,1.75,17.6
27460,8,7,0.25,1.75,17.6
27481,8,7,0.25,1.75,17.6
27486,8,7,0.25,1.75,17.6
47353,8,7,0.25,1.75,17.6
47368,8,7,0.25,1.75,17.6
47373,8,7,0.25,1.75,17.6
47478,8,7,0.25,1.75,17.6
60782,8,7,0.25,1.75,17.6
22791,8,7,0.25,1.75,17.6
52131,8,7,0.25,1.75,17.6
52139,8,7,0.25,1.75,17.6
52208,8,7,0.25,1.75,17.6
17075,8,7,0.25,1.75,17.6
54987,8,7,0.25,1.75,17.6
54244,8,7,0.25,1.75,17.6
54253,8,7,0.25,1.75,17.6
35461,8,7,0.25,1.75,17.6
12699,8,7,0.25,1.75,17.6
33682,8,7,0.25,1.75,17.6
24785,8,7,0.25,1.75,17.6
60856,8,7,0.25,1.75,17.6
47552,8,7,0.25,1.75,17.6
27378,8,7,0.25,1.75,17.6
27381,8,7,0.25,1.75,17.6
27382,8,7,0.25,1.75,17.6
42614,8,7,0.25,1.75,17.6
42706,8,7,0.25,1.75,17.6
42734,8,7,0.25,1.75,17.6
13720,8,7,0.25,1.75,17.6
24417,8,7,0.25,1.75,17.6
35411,8,7,0.25,1.75,17.6
35414,8,7,0.25,1.75,17.6
67012,8,7,0.25,1.75,17.6
35506,8,7,0.25,1.75,17.6
30089,8,7,0.25,1.75,17.6
75642,8,7,0.25,1.75,17.6
27422,8,7,0.25,1.75,17.6
60758,8,7,0.25,1.75,17.6
21999,8,7,0.25,1.75,17.6
25250,8,7,0.25,1.75,17.6
35550,8,7,0.25,1.75,17.6
63037,8,7,0.25,1.75,17.6
42494,8,7,0.25,1.75,17.6
42518,8,7,0.25,1.75,17.6
6863,8,7,0.25,1.75,17.6
28027,8,7,0.25,1.75,17.6
28062,8,7,0.25,1.75,17.6
7203,8,7,0.25,1.75,17.6
7048,8,7,0.25,1.75,17.6
7055,8,7,0.25,1.75,17.6
57228,8,7,0.25,1.75,17.6
57246,8,7,0.25,1.75,17.6
57259,8,7,0.25,1.75,17.6
51516,8,7,0.25,1.75,17.6
51518,8,7,0.25,1.75,17.6
19113,8,7,0.25,1.75,17.6
47631,8,7,0.25,1.75,17.6
47650,8,7,0.25,1.75,17.6
25897,8,7,0.25,1.75,17.6
25899,8,7,0.25,1.75,17.6
16862,8,7,0.25,1.75,17.6
42629,8,7,0.25,1.75,17.6
42631,8,7,0.25,1.75,17.6
30212,8,7,0.25,1.75,17.6
35511,8,7,0.25,1.75,17.6
22809,8,7,0.25,1.75,17.6
22832,8,7,0.25,1.75,17.6
6969,8,7,0.25,1.75,17.6
28123,8,7,0.25,1.75,17.6
25864,8,7,0.25,1.75,17.6
42191,8,7,0.25,1.75,17.6
35595,8,7,0.25,1.75,17.6
35604,8,7,0.25,1.75,17.6
13906,8,7,0.25,1.75,17.6
27348,8,7,0.25,1.75,17.6
27352,8,7,0.25,1.75,17.6
4617,8,7,0.25,1.75,17.6
4634,8,7,0.25,1.75,17.6
24836,8,7,0.25,1.75,17.6
24839,8,7,0.25,1.75,17.6
25456,8,7,0.25,1.75,17.6
30012,8,7,0.25,1.75,17.6
30015,8,7,0.25,1.75,17.6
63168,8,7,0.25,1.75,17.6
63176,8,7,0.25,1.75,17.6
28157,8,7,0.25,1.75,17.6
28161,8,7,0.25,1.75,17.6
28165,8,7,0.25,1.75,17.6
4638,8,7,0.25,1.75,17.6
47684,8,7,0.25,1.75,17.6
47773,8,7,0.25,1.75,17.6
18391,8,7,0.25,1.75,17.6
27267,8,7,0.25,1.75,17.6
27320,8,7,0.25,1.75,17.6
63185,8,7,0.25,1.75,17.6
35744,8,7,0.25,1.75,17.6
35817,8,7,0.25,1.75,17.6
7264,8,7,0.25,1.75,17.6
7267,8,7,0.25,1.75,17.6
28244,8,7,0.25,1.75,17.6
19183,8,7,0.25,1.75,17.6
57852,8,7,0.25,1.75,17.6
57935,8,7,0.25,1.75,17.6
57945,8,7,0.25,1.75,17.6
4549,8,7,0.25,1.75,17.6
21928,8,7,0.25,1.75,17.6
21944,8,7,0.25,1.75,17.6
31049,8,7,0.25,1.75,17.6
10622,8,7,0.25,1.75,17.6
10625,8,7,0.25,1.75,17.6
33505,8,7,0.25,1.75,17.6
24793,8,7,0.25,1.75,17.6
24832,8,7,0.25,1.75,17.6
24834,8,7,0.25,1.75,17.6
47840,8,7,0.25,1.75,17.6
60459,8,7,0.25,1.75,17.6
60560,8,7,0.25,1.75,17.6
47788,8,7,0.25,1.75,17.6
47802,8,7,0.25,1.75,17.6
33399,8,7,0.25,1.75,17.6
33411,8,7,0.25,1.75,17.6
33420,8,7,0.25,1.75,17.6
22846,8,7,0.25,1.75,17.6
41990,8,7,0.25,1.75,17.6
7255,8,7,0.25,1.75,17.6
30058,8,7,0.25,1.75,17.6
30066,8,7,0.25,1.75,17.6
30086,8,7,0.25,1.75,17.6
35655,8,7,0.25,1.75,17.6
33422,8,7,0.25,1.75,17.6
33435,8,7,0.25,1.75,17.6
69652,8,7,0.25,1.75,17.6
12524,8,7,0.25,1.75,17.6
10421,8,7,0.25,1.75,17.6
47832,8,7,0.25,1.75,17.6
18426,8,7,0.25,1.75,17.6
54914,8,7,0.25,1.75,17.6
19937,8,7,0.25,1.75,17.6
20039,8,7,0.25,1.75,17.6
63282,8,7,0.25,1.75,17.6
41929,8,7,0.25,1.75,17.6
41975,8,7,0.25,1.75,17.6
41869,8,7,0.25,1.75,17.6
41875,8,7,0.25,1.75,17.6
16808,8,7,0.25,1.75,17.6
66872,8,7,0.25,1.75,17.6
35820,8,7,0.25,1.75,17.6
24356,8,7,0.25,1.75,17.6
24360,8,7,0.25,1.75,17.6
29984,8,7,0.25,1.75,17.6
16663,8,7,0.25,1.75,17.6
16704,8,7,0.25,1.75,17.6
41903,8,7,0.25,1.75,17.6
69712,8,7,0.25,1.75,17.6
57176,8,7,0.25,1.75,17.6
26168,8,7,0.25,1.75,17.6
26174,8,7,0.25,1.75,17.6
4532,8,7,0.25,1.75,17.6
47991,8,7,0.25,1.75,17.6
27204,8,7,0.25,1.75,17.6
35835,8,7,0.25,1.75,17.6
35840,8,7,0.25,1.75,17.6
7394,8,7,0.25,1.75,17.6
41713,8,7,0.25,1.75,17.6
41749,8,7,0.25,1.75,17.6
41756,8,7,0.25,1.75,17.6
56186,8,7,0.25,1.75,17.6
47996,8,7,0.25,1.75,17.6
47854,8,7,0.25,1.75,17.6
33335,8,7,0.25,1.75,17.6
10564,8,7,0.25,1.75,17.6
31070,8,7,0.25,1.75,17.6
31078,8,7,0.25,1.75,17.6
31094,8,7,0.25,1.75,17.6
31107,8,7,0.25,1.75,17.6
29974,8,7,0.25,1.75,17.6
28336,8,7,0.25,1.75,17.6
7489,8,7,0.25,1.75,17.6
41684,8,7,0.25,1.75,17.6
41574,8,7,0.25,1.75,17.6
29985,8,7,0.25,1.75,17.6
30002,8,7,0.25,1.75,17.6
35830,8,7,0.25,1.75,17.6
21829,8,7,0.25,1.75,17.6
21830,8,7,0.25,1.75,17.6
21881,8,7,0.25,1.75,17.6
48111,8,7,0.25,1.75,17.6
21780,8,7,0.25,1.75,17.6
21788,8,7,0.25,1.75,17.6
21797,8,7,0.25,1.75,17.6
21804,8,7,0.25,1.75,17.6
14108,8,7,0.25,1.75,17.6
79616,8,7,0.25,1.75,17.6
7425,8,7,0.25,1.75,17.6
28326,8,7,0.25,1.75,17.6
13907,8,7,0.25,1.75,17.6
54211,8,7,0.25,1.75,17.6
12280,8,7,0.25,1.75,17.6
12346,8,7,0.25,1.75,17.6
33321,8,7,0.25,1.75,17.6
51462,8,7,0.25,1.75,17.6
20966,8,7,0.25,1.75,17.6
51398,8,7,0.25,1.75,17.6
18689,8,7,0.25,1.75,17.6
60190,8,7,0.25,1.75,17.6
4530,8,7,0.25,1.75,17.6
27177,8,7,0.25,1.75,17.6
48162,8,7,0.25,1.75,17.6
48166,8,7,0.25,1.75,17.6
48039,8,7,0.25,1.75,17.6
48252,8,7,0.25,1.75,17.6
10712,8,7,0.25,1.75,17.6
31190,8,7,0.25,1.75,17.6
24892,8,7,0.25,1.75,17.6
12297,8,7,0.25,1.75,17.6
33286,8,7,0.25,1.75,17.6
63466,8,7,0.25,1.75,17.6
41447,8,7,0.25,1.75,17.6
76136,8,7,0.25,1.75,17.6
75999,8,7,0.25,1.75,17.6
13994,8,7,0.25,1.75,17.6
13998,8,7,0.25,1.75,17.6
35955,8,7,0.25,1.75,17.6
35964,8,7,0.25,1.75,17.6
35972,8,7,0.25,1.75,17.6
35996,8,7,0.25,1.75,17.6
35863,8,7,0.25,1.75,17.6
12394,8,7,0.25,1.75,17.6
21721,8,7,0.25,1.75,17.6
27125,8,7,0.25,1.75,17.6
33231,8,7,0.25,1.75,17.6
12248,8,7,0.25,1.75,17.6
24884,8,7,0.25,1.75,17.6
54216,8,7,0.25,1.75,17.6
31119,8,7,0.25,1.75,17.6
31160,8,7,0.25,1.75,17.6
28471,8,7,0.25,1.75,17.6
20824,8,7,0.25,1.75,17.6
25841,8,7,0.25,1.75,17.6
25855,8,7,0.25,1.75,17.6
28382,8,7,0.25,1.75,17.6
22992,8,7,0.25,1.75,17.6
28387,8,7,0.25,1.75,17.6
28434,8,7,0.25,1.75,17.6
24330,8,7,0.25,1.75,17.6
9412,8,7,0.25,1.75,17.6
9416,8,7,0.25,1.75,17.6
9427,8,7,0.25,1.75,17.6
31178,8,7,0.25,1.75,17.6
4202,8,7,0.25,1.75,17.6
27149,8,7,0.25,1.75,17.6
27158,8,7,0.25,1.75,17.6
48207,8,7,0.25,1.75,17.6
48344,8,7,0.25,1.75,17.6
36054,8,7,0.25,1.75,17.6
36106,8,7,0.25,1.75,17.6
41267,8,7,0.25,1.75,17.6
41279,8,7,0.25,1.75,17.6
41376,8,7,0.25,1.75,17.6
41381,8,7,0.25,1.75,17.6
41385,8,7,0.25,1.75,17.6
63546,8,7,0.25,1.75,17.6
22960,8,7,0.25,1.75,17.6
33090,8,7,0.25,1.75,17.6
33092,8,7,0.25,1.75,17.6
33223,8,7,0.25,1.75,17.6
33225,8,7,0.25,1.75,17.6
48456,8,7,0.25,1.75,17.6
48457,8,7,0.25,1.75,17.6
27029,8,7,0.25,1.75,17.6
27068,8,7,0.25,1.75,17.6
63598,8,7,0.25,1.75,17.6
63567,8,7,0.25,1.75,17.6
63574,8,7,0.25,1.75,17.6
63578,8,7,0.25,1.75,17.6
23000,8,7,0.25,1.75,17.6
28548,8,7,0.25,1.75,17.6
29856,8,7,0.25,1.75,17.6
9357,8,7,0.25,1.75,17.6
66565,8,7,0.25,1.75,17.6
48299,8,7,0.25,1.75,17.6
18751,8,7,0.25,1.75,17.6
21683,8,7,0.25,1.75,17.6
21689,8,7,0.25,1.75,17.6
31215,8,7,0.25,1.75,17.6
10781,8,7,0.25,1.75,17.6
33093,8,7,0.25,1.75,17.6
66352,8,7,0.25,1.75,17.6
36199,8,7,0.25,1.75,17.6
7892,8,7,0.25,1.75,17.6
41214,8,7,0.25,1.75,17.6
41248,8,7,0.25,1.75,17.6
41260,8,7,0.25,1.75,17.6
41055,8,7,0.25,1.75,17.6
41066,8,7,0.25,1.75,17.6
41085,8,7,0.25,1.75,17.6
33124,8,7,0.25,1.75,17.6
48444,8,7,0.25,1.75,17.6
48524,8,7,0.25,1.75,17.6
48532,8,7,0.25,1.75,17.6
59962,8,7,0.25,1.75,17.6
18723,8,7,0.25,1.75,17.6
12175,8,7,0.25,1.75,17.6
24914,8,7,0.25,1.75,17.6
63751,8,7,0.25,1.75,17.6
41206,8,7,0.25,1.75,17.6
28558,8,7,0.25,1.75,17.6
28590,8,7,0.25,1.75,17.6
36134,8,7,0.25,1.75,17.6
36158,8,7,0.25,1.75,17.6
36193,8,7,0.25,1.75,17.6
31195,8,7,0.25,1.75,17.6
21632,8,7,0.25,1.75,17.6
21640,8,7,0.25,1.75,17.6
3609,8,7,0.25,1.75,17.6
26213,8,7,0.25,1.75,17.6
40914,8,7,0.25,1.75,17.6
24207,8,7,0.25,1.75,17.6
24270,8,7,0.25,1.75,17.6
36200,8,7,0.25,1.75,17.6
36204,8,7,0.25,1.75,17.6
36268,8,7,0.25,1.75,17.6
4020,8,7,0.25,1.75,17.6
48467,8,7,0.25,1.75,17.6
18828,8,7,0.25,1.75,17.6
19797,8,7,0.25,1.75,17.6
33018,8,7,0.25,1.75,17.6
33025,8,7,0.25,1.75,17.6
19375,8,7,0.25,1.75,17.6
19379,8,7,0.25,1.75,17.6
20316,8,7,0.25,1.75,17.6
23100,8,7,0.25,1.75,17.6
28625,8,7,0.25,1.75,17.6
7768,8,7,0.25,1.75,17.6
7927,8,7,0.25,1.75,17.6
7958,8,7,0.25,1.75,17.6
25775,8,7,0.25,1.75,17.6
29809,8,7,0.25,1.75,17.6
54360,8,7,0.25,1.75,17.6
20811,8,7,0.25,1.75,17.6
20817,8,7,0.25,1.75,17.6
40835,8,7,0.25,1.75,17.6
40838,8,7,0.25,1.75,17.6
40857,8,7,0.25,1.75,17.6
20330,8,7,0.25,1.75,17.6
53754,8,7,0.25,1.75,17.6
53586,8,7,0.25,1.75,17.6
53591,8,7,0.25,1.75,17.6
55387,8,7,0.25,1.75,17.6
55423,8,7,0.25,1.75,17.6
51442,8,7,0.25,1.75,17.6
12154,8,7,0.25,1.75,17.6
36402,8,7,0.25,1.75,17.6
52413,8,7,0.25,1.75,17.6
52416,8,7,0.25,1.75,17.6
20804,8,7,0.25,1.75,17.6
78630,8,7,0.25,1.75,17.6
14348,8,7,0.25,1.75,17.6
36313,8,7,0.25,1.75,17.6
33060,8,7,0.25,1.75,17.6
33066,8,7,0.25,1.75,17.6
33068,8,7,0.25,1.75,17.6
21063,8,7,0.25,1.75,17.6
59787,8,7,0.25,1.75,17.6
26938,8,7,0.25,1.75,17.6
26939,8,7,0.25,1.75,17.6
3036,8,7,0.25,1.75,17.6
3539,8,7,0.25,1.75,17.6
40636,8,7,0.25,1.75,17.6
40692,8,7,0.25,1.75,17.6
40734,8,7,0.25,1.75,17.6
54266,8,7,0.25,1.75,17.6
54298,8,7,0.25,1.75,17.6
36334,8,7,0.25,1.75,17.6
36386,8,7,0.25,1.75,17.6
36390,8,7,0.25,1.75,17.6
26990,8,7,0.25,1.75,17.6
26991,8,7,0.25,1.75,17.6
26992,8,7,0.25,1.75,17.6
26192,8,7,0.25,1.75,17.6
21596,8,7,0.25,1.75,17.6
21600,8,7,0.25,1.75,17.6
48908,8,7,0.25,1.75,17.6
31282,8,7,0.25,1.75,17.6
33042,8,7,0.25,1.75,17.6
33045,8,7,0.25,1.75,17.6
48960,8,7,0.25,1.75,17.6
49000,8,7,0.25,1.75,17.6
18857,8,7,0.25,1.75,17.6
18875,8,7,0.25,1.75,17.6
21563,8,7,0.25,1.75,17.6
21564,8,7,0.25,1.75,17.6
52852,8,7,0.25,1.75,17.6
52883,8,7,0.25,1.75,17.6
28768,8,7,0.25,1.75,17.6
8075,8,7,0.25,1.75,17.6
7926,8,7,0.25,1.75,17.6
16091,8,7,0.25,1.75,17.6
40435,8,7,0.25,1.75,17.6
40458,8,7,0.25,1.75,17.6
40548,8,7,0.25,1.75,17.6
40275,8,7,0.25,1.75,17.6
24143,8,7,0.25,1.75,17.6
40336,8,7,0.25,1.75,17.6
40395,8,7,0.25,1.75,17.6
40405,8,7,0.25,1.75,17.6
28737,8,7,0.25,1.75,17.6
28754,8,7,0.25,1.75,17.6
14290,8,7,0.25,1.75,17.6
53163,8,7,0.25,1.75,17.6
21577,8,7,0.25,1.75,17.6
26880,8,7,0.25,1.75,17.6
26902,8,7,0.25,1.75,17.6
31362,8,7,0.25,1.75,17.6
32842,8,7,0.25,1.75,17.6
32845,8,7,0.25,1.75,17.6
32856,8,7,0.25,1.75,17.6
32901,8,7,0.25,1.75,17.6
26905,8,7,0.25,1.75,17.6
26910,8,7,0.25,1.75,17.6
26914,8,7,0.25,1.75,17.6
26931,8,7,0.25,1.75,17.6
32807,8,7,0.25,1.75,17.6
10830,8,7,0.25,1.75,17.6
10931,8,7,0.25,1.75,17.6
40260,8,7,0.25,1.75,17.6
16147,8,7,0.25,1.75,17.6
23135,8,7,0.25,1.75,17.6
23144,8,7,0.25,1.75,17.6
16150,8,7,0.25,1.75,17.6
16151,8,7,0.25,1.75,17.6
9379,8,7,0.25,1.75,17.6
76538,8,7,0.25,1.75,17.6
29777,8,7,0.25,1.75,17.6
36409,8,7,0.25,1.75,17.6
49227,8,7,0.25,1.75,17.6
18883,8,7,0.25,1.75,17.6
18886,8,7,0.25,1.75,17.6
18892,8,7,0.25,1.75,17.6
2798,8,7,0.25,1.75,17.6
11023,8,7,0.25,1.75,17.6
73134,8,7,0.25,1.75,17.6
24922,8,7,0.25,1.75,17.6
40125,8,7,0.25,1.75,17.6
16041,8,7,0.25,1.75,17.6
63959,8,7,0.25,1.75,17.6
64008,8,7,0.25,1.75,17.6
64015,8,7,0.25,1.75,17.6
40243,8,7,0.25,1.75,17.6
12075,8,7,0.25,1.75,17.6
24924,8,7,0.25,1.75,17.6
2588,8,7,0.25,1.75,17.6
51189,8,7,0.25,1.75,17.6
2435,8,7,0.25,1.75,17.6
32684,8,7,0.25,1.75,17.6
32591,8,7,0.25,1.75,17.6
14412,8,7,0.25,1.75,17.6
36592,8,7,0.25,1.75,17.6
36612,8,7,0.25,1.75,17.6
36428,8,7,0.25,1.75,17.6
36448,8,7,0.25,1.75,17.6
16050,8,7,0.25,1.75,17.6
64083,8,7,0.25,1.75,17.6
64097,8,7,0.25,1.75,17.6
39929,8,7,0.25,1.75,17.6
40041,8,7,0.25,1.75,17.6
32761,8,7,0.25,1.75,17.6
31403,8,7,0.25,1.75,17.6
31258,8,7,0.25,1.75,17.6
31491,8,7,0.25,1.75,17.6
55592,8,7,0.25,1.75,17.6
55478,8,7,0.25,1.75,17.6
19768,8,7,0.25,1.75,17.6
49315,8,7,0.25,1.75,17.6
49316,8,7,0.25,1.75,17.6
14386,8,7,0.25,1.75,17.6
14392,8,7,0.25,1.75,17.6
24054,8,7,0.25,1.75,17.6
9057,8,7,0.25,1.75,17.6
29698,8,7,0.25,1.75,17.6
28808,8,7,0.25,1.75,17.6
52499,8,7,0.25,1.75,17.6
36651,8,7,0.25,1.75,17.6
64157,8,7,0.25,1.75,17.6
15948,8,7,0.25,1.75,17.6
23221,8,7,0.25,1.75,17.6
39910,8,7,0.25,1.75,17.6
28787,8,7,0.25,1.75,17.6
36467,8,7,0.25,1.75,17.6
